@relation camel-0-train4

@attribute ns numeric
@attribute nd numeric
@attribute nf numeric
@attribute entropy numeric
@attribute la numeric
@attribute ld numeric
@attribute lt numeric
@attribute fix numeric
@attribute ndev numeric
@attribute age numeric
@attribute nuc numeric
@attribute exp numeric
@attribute rexp numeric
@attribute sexp numeric
@attribute buggy_RA numeric

@data
1,6,12,2.21086,114,132,256.25,1,8,95.25,5.92,4614,2061.1,2427,-1
1,8,75,6.16522,0,85,105.87,0,13,129.33,3.08,48,39.47,37,-1
1,5,10,3.13039,115,16,184.2,0,9,0.29,11.5,49,40.47,1,-1
1,1,1,0,1,1,1729,0,17,0.09,419,3,2.88,2,-1
0,0,0,0,0,0,0,0,0,0,0,659,287.45,0,1
3,6,10,3.12621,27,27,595.6,0,14,367.34,27,86,82.09,86,-1
1,1,2,0.95778,85,23,389.5,0,4,42.69,17.5,87,83.04,57,-1
2,2,4,1.93628,10,6,517.75,0,17,54.28,107.75,7,6.87,7,-1
1,1,1,0,34,2,125,0,3,39.06,4,91,86.92,61,-1
1,3,3,1.42754,45,19,181,1,4,35.85,7,4616,2059.22,2371,-1
1,5,44,5.18039,203,55,112.09,0,9,6.64,4.68,92,87.81,62,-1
1,3,3,1.58496,12,3,509,0,4,9.14,9.33,4617,2054.71,2428,-1
1,3,3,1.58496,3,3,512,0,4,0.21,9.67,4619,2056.07,2430,-1
1,2,3,1.55666,3,4,82.67,0,4,409.1,21.33,4621,2058.06,2432,-1
3,7,8,2.56838,245,60,523.63,0,12,8.77,54.75,4622,2058.9,5033,-1
4,9,13,2.37728,257,35,359.08,0,21,51.4,65.23,4623,2059.73,2710,-1
1,1,1,0,0,1,343,0,8,4.44,40,2535,1001.45,1574,-1
1,1,1,0,4,4,97,0,4,0.14,11,95,90.1,65,-1
1,1,1,0,1,1,166,0,2,120.78,6,4625,2057.33,2375,-1
1,1,2,0.918296,8,4,172,0,4,264.86,9,4626,2058.31,2376,-1
1,1,3,1.58496,99,0,0,0,0,0,0,4627,2059.3,2377,-1
1,1,1,0,9,0,182,0,1,479.89,1,4628,2060.21,2378,-1
1,10,38,3.50159,329,145,219.13,0,14,105.16,17.42,4629,2060.89,2379,-1
1,3,6,2.50641,243,7,143,1,11,6.85,16,2540,1003.94,1578,-1
1,2,2,1,8,0,473.5,0,11,96.52,47,4637,2063.06,2382,-1
1,1,1,0,79,0,0,0,0,0,0,4638,2064.04,2383,-1
0,0,0,0,0,0,0,0,0,0,0,2543,1004.35,0,-1
4,47,96,5.51698,911,990,64.7,0,15,270.86,4.4,4641,2057.14,5138,1
3,5,5,1.81385,123,5,78.8,0,7,0.38,7,4643,2057.26,5058,1
1,2,2,0.947227,87,6,216.5,1,2,108.95,6.5,2548,1004.93,580,-1
1,1,1,0,1,1,36,0,3,543.42,4,97,90.55,2,-1
1,3,6,2.51024,1,17,53.5,0,3,18.9,3.67,2551,1007.02,214,-1
1,1,1,0,12,1,208,1,5,54.71,16,2552,1008.02,1584,-1
1,4,4,1.86023,265,0,0,0,0,0,0,2553,1009.02,188,-1
1,2,2,0.997503,0,34,53,1,4,68.35,4,2554,1009.89,1585,-1
1,1,1,0,18,3,325,0,13,11.21,135,2556,1011.76,1586,-1
1,1,1,0,1,5,219,1,5,0.22,17,2557,1012.74,1587,-1
1,2,3,1.55602,9,36,104.67,1,5,63.96,6.33,2558,1013.73,1588,-1
1,1,1,0,7,3,385,1,7,25.09,47,2561,1015.47,582,-1
2,3,4,1.80787,166,8,63.75,0,6,21.08,8,4647,2054.42,2623,-1
1,2,2,1,4,4,50,0,2,252.75,3,2562,1015.55,216,-1
1,22,22,4.37865,40,385,164.45,0,12,23.05,10.5,2563,1016.55,217,-1
1,1,1,0,18,0,191,0,6,13.07,65,2565,1018.32,219,-1
3,9,9,2.11771,117,31,363.11,0,11,1.81,23.44,4650,2054.9,5069,-1
1,1,5,2.28104,5,4,441.2,0,10,77.43,28.2,4651,2055.59,2392,-1
1,1,1,0,2,2,452,0,3,94.85,32,4653,2055.53,2394,-1
2,31,61,4.1965,976,634,305.38,0,19,31.93,17.26,4655,2056.79,4841,1
1,4,6,1.68943,809,1,570.33,0,11,2.01,60,4657,2058.61,2398,-1
1,2,2,0.836641,29,1,433.5,0,9,140.37,48,4659,2058.68,2448,-1
1,3,11,3.1225,425,39,304.18,0,12,7.44,19.91,4663,2059.98,2451,1
2,2,2,0.764205,4,5,60.5,0,1,3.36,1,4665,2061.65,4854,-1
1,2,2,0.995253,145,3,1160,0,3,106.42,12.5,4666,2062.36,2402,1
1,1,1,0,4,2,911,0,11,0.01,70,4669,2065.1,2455,-1
1,2,11,3.43133,82,26,67.09,0,2,188.3,1.36,4670,2063.97,235,-1
1,2,2,0.954434,4,4,408,0,5,2.83,18.5,2567,1014.85,1589,-1
1,2,4,1.50924,108,4,228.5,0,7,30.88,12.25,2568,1015.83,1590,-1
1,1,1,0,2,2,1729,0,16,17.25,414,2569,1016.8,141,-1
1,1,1,0,0,3,75,1,4,24.47,9,2570,1017.71,1591,-1
1,1,1,0,0,3,67,1,4,52.38,8,2572,1019.71,1592,-1
1,1,1,0,4,4,294,0,12,6.3,209,111,75.85,9,-1
3,3,3,1.45915,3,3,694.67,0,18,4.76,184.33,4674,2065.07,2727,-1
1,1,1,0,1,1,133,0,1,8.55,1,4675,2065.98,2404,-1
1,2,2,0.574636,18,4,229,0,9,74.45,38,4676,2066.94,2405,-1
1,1,1,0,7,3,63,0,1,0.82,1,2573,1019.76,1593,-1
1,1,1,0,1,1,444,0,7,2.31,73,4680,2070.16,2461,1
2,4,6,2.14644,398,5,273.83,0,9,21.2,28.67,4682,2071.93,4870,-1
3,6,6,2.55758,5,59,388,0,16,21.72,57.33,100,91.46,75,-1
1,1,1,0,85,0,644,0,3,35.42,4,0,0,0,-1
1,2,3,1.26023,152,2,43.67,0,1,60.52,1,4688,2072.72,2464,-1
1,3,3,1.15363,73,0,40.67,0,1,34.41,0.33,4691,2074.99,2413,-1
1,1,1,0,1,1,153,0,1,0.32,4,660,279.72,403,-1
2,3,6,2.21864,166,7,123.67,1,8,34.53,17.17,4693,2076.77,4881,1
1,1,1,0,2,1,135,0,4,182.61,18,4696,2077.57,2470,-1
1,1,3,1.48548,24,16,190.67,0,2,0.75,3.67,53,42.42,4,-1
1,5,9,2.93496,81,12,252.78,0,5,64.76,4.67,4702,2080.94,2473,-1
2,3,3,1.14053,126,14,138.67,1,7,54.97,11,4703,2081.7,4894,-1
1,1,1,0,27,12,354,0,7,61.68,24,2576,1015.03,1596,-1
1,1,1,0,104,0,0,0,0,0,0,2578,1016.78,1598,-1
1,1,2,0.591673,22,6,163,0,6,185.71,6,4705,2077.64,2422,-1
1,1,1,0,84,0,0,0,0,0,0,55,44.13,6,-1
1,5,5,1.44531,161,3,117.2,0,8,54.81,13.2,2580,1017.55,1600,-1
1,1,1,0,16,0,9,0,2,0.96,3,2583,1020.4,583,-1
1,1,1,0,0,4,68,0,1,56.88,1,4713,2080,2481,-1
1,2,2,0.843758,78,3,163,1,4,75.71,23.5,4714,2080.99,2426,-1
1,2,2,0.999865,38,35,1185.5,0,12,0.41,160,58,46.94,9,1
2,11,51,5.28758,4267,0,36.84,0,19,0.73,10.51,664,281.2,489,1
1,2,2,0.970951,3,7,93,0,1,0.12,0.5,665,282.15,406,-1
1,1,1,0,1,10,72,0,1,0,2,666,283.15,407,-1
1,3,3,1.55042,45,1,23.67,0,3,1.05,3,4716,2080.46,2428,-1
1,1,1,0,3,3,189,0,6,0.01,19,4718,2082.38,2430,-1
1,1,1,0,1,1,1749,0,17,0.22,431,437,142.1,19,-1
1,1,1,0,1,1,1741,0,16,5.91,416,438,143.1,20,-1
1,2,2,1,7,5,162,0,5,69.06,10,65,53.8,42,-1
1,1,1,0,2,1,268,0,6,71.25,31,67,55.79,44,-1
1,2,3,1.17153,80,1,272.67,0,6,4.66,21.33,439,144.06,220,-1
1,20,27,4.21335,70,203,213.44,0,11,114.14,12.63,667,283.74,300,-1
1,3,4,1.48058,32,4,97.5,1,4,35.07,3.25,2591,1024.51,1608,-1
2,5,5,1.63865,48,7,254.4,0,10,106.11,24.8,2593,1026.38,2195,-1
1,2,2,0.117595,63,0,243,0,4,38.65,9,2595,1028.34,1610,-1
1,1,1,0,34,0,0,0,0,0,0,4724,2082.23,2433,-1
1,3,8,2.39123,13,30,83.63,0,2,2.28,0.5,4725,2083.22,2485,-1
1,2,2,0.996792,8,7,125,1,8,71.74,14.5,4726,2084.13,2434,-1
1,1,1,0,2,0,121,0,2,5.66,9,4731,2083.69,2487,-1
1,2,4,1.86637,117,0,388.75,0,7,14.99,29,2597,1026.8,1612,-1
1,5,6,2.37199,84,7,199.17,0,12,162.24,22,2598,1027.5,1613,-1
2,8,13,2.3348,143,129,189,0,11,12.25,17.23,70,58.27,63,-1
1,2,5,2.18872,5,7,355,0,7,179.97,29,72,60.26,19,-1
1,3,4,1.6585,11,48,260.75,0,12,0.1,30.75,2599,1028.36,1614,-1
2,7,8,2.93751,26,13,536,0,13,11.51,48.38,73,61.26,67,-1
1,1,1,0,2,2,60,0,9,0.15,22,76,64.26,48,-1
2,12,24,3.13088,395,267,292.04,0,13,37.07,19.92,80,68.2,75,1
1,2,2,0,1,1,57,0,2,2.09,1,2602,1030.05,193,-1
1,3,3,1.3964,13,26,154,0,9,34.72,13,2603,1030.92,1617,-1
1,1,2,0.419921,46,1,420,0,6,2.67,23.5,114,76.58,18,-1
1,2,2,0.468996,9,11,122,0,3,0.35,6,4737,2083.38,2440,-1
1,1,1,0,4,0,318,0,9,0.02,163,4740,2085.98,2442,-1
1,2,2,0.918296,3,3,47,0,2,238.45,2,4741,2086.77,2493,-1
1,1,1,0,3,3,944,0,12,35,418,4743,2088.46,89,-1
1,1,1,0,49,56,450,0,10,0.02,175,104,92.24,69,-1
1,1,1,0,46,46,443,0,10,0.01,176,105,93.24,70,-1
1,1,11,3.149,159,167,80.45,0,3,128,1,674,288.27,307,-1
1,2,5,1.91357,15,6,63.6,0,1,195.86,0.4,675,289.04,308,-1
1,1,1,0,4,2,49,0,1,195.93,2,678,291.96,410,-1
1,2,2,0.721928,5,5,152.5,0,2,511.21,2.5,680,293.82,412,-1
1,2,3,1.22611,29,3,110.67,1,6,162.33,5.33,2608,1032.49,1621,-1
1,3,3,1.24067,20,2,129.67,1,8,6.29,26.67,2609,1033.49,1622,-1
1,1,1,0,17,0,107,0,5,0,68,2610,1034.49,1623,-1
1,1,1,0,1,44,717,0,14,7.93,171,6,5.88,1,-1
1,1,1,0,4,3,102,0,1,0,1,4746,2086.08,2446,-1
2,3,6,2.21864,166,7,114.17,0,8,53.26,16.83,4747,2087.07,4941,-1
1,3,3,1.05402,22,18,282.67,0,5,250.57,10.33,4750,2090.04,2495,-1
1,1,1,0,12,0,75,0,4,35.12,21,4754,2094.02,2498,-1
1,2,2,0.936667,131,22,222.5,0,6,75.94,25.5,4758,2098,2451,-1
1,1,1,0,54,0,0,0,0,0,0,4760,2099.99,2501,-1
1,1,1,0,1,44,711,0,12,15.81,166,7,6.88,2,-1
1,2,2,0.845351,11,0,483.5,0,15,4.63,154,8,7.87,3,-1
1,1,1,0,1,1,682,0,14,0.01,173,10,9.87,5,-1
1,1,1,0,2,0,381,0,7,9.09,27,4763,2102.37,2454,-1
1,1,2,0.419921,46,1,410.5,0,5,67.05,22.5,4764,2103.37,2455,-1
1,1,1,0,2,0,381,0,6,94.96,25,4765,2104.36,2456,-1
1,2,2,1,2,2,149,0,5,17.72,35,4766,2105.09,2502,-1
1,2,2,1,2,2,160.5,0,6,8.69,34,4768,2107.02,2503,-1
1,1,1,0,3,1,158,0,5,2.94,14,107,94.73,31,-1
1,1,1,0,6,8,86,0,3,0.91,7,681,294.41,413,-1
1,5,8,2.36793,62,50,165.38,0,6,97.98,5.13,4769,2106.34,2504,1
1,4,7,2.18271,120,11,47.43,0,6,92.9,8.29,4770,2106.75,2505,-1
1,1,1,0,0,1,65,0,1,0.14,1,2613,1034.32,1625,-1
1,2,3,1.27738,77,21,65.67,0,5,123.23,6.33,2614,1035.18,1626,-1
1,2,2,0.764205,27,0,85.5,0,2,93.76,6.5,2616,1036.44,1628,-1
1,2,2,0.764205,27,0,85.5,0,2,93.67,6.5,2618,1038.39,1630,-1
1,1,1,0,75,0,0,0,0,0,0,2619,1039.39,1631,-1
1,6,26,4.45184,120,100,137.69,0,9,179.47,4.81,4771,2102.17,2506,-1
1,4,4,1.47438,14,16,166.5,0,5,0.05,8,85,72.09,28,-1
1,1,1,0,2,2,1696,0,18,0.19,437,11,10.01,10,-1
1,1,1,0,4,4,943,0,12,0.9,417,685,296.87,135,-1
1,1,1,0,1,1,194,0,2,4.51,4,687,298.84,417,-1
2,2,2,0.787127,11,6,203.5,0,11,27.04,38.5,692,303.76,736,1
1,1,1,0,1,1,157,0,3,2,6,2620,1037.78,1632,-1
1,1,1,0,3,1,309,0,3,65.26,13,2621,1038.74,1633,-1
1,1,1,0,1,1,157,0,3,1.99,6,2622,1039.72,1634,-1
1,2,3,0.999655,8,18,228,0,7,74.09,9,693,304.34,317,-1
2,18,31,3.62842,111,44,241.74,0,14,21.83,16.94,89,75.66,88,-1
2,6,7,2.45635,26,12,324.86,0,15,47.43,27.29,694,305.15,739,1
1,1,1,0,1,3,500,0,8,2.69,36,695,306.15,422,-1
1,1,1,0,2,2,1741,0,16,1.87,421,441,144.02,21,-1
1,1,1,0,2,3,347,0,2,0,2,91,77.34,58,-1
1,1,19,3.05384,82,48,2.53,0,1,486.94,0.05,4772,2090.36,2507,-1
1,5,7,2.07242,55,11,117,0,5,72.26,4.71,92,78.32,33,-1
1,1,1,0,10,8,880,0,11,0.3,103,108,94.13,71,-1
1,2,10,2.16142,347,162,157.9,0,8,145.44,4.4,697,307.28,424,-1
1,1,1,0,52,0,0,0,0,0,0,698,308.28,425,-1
1,4,10,2.37245,290,18,165.4,1,13,13.9,13.9,132,43.09,110,-1
1,4,10,2.33168,293,16,160.6,1,12,25.46,12.7,134,45.08,112,-1
1,1,3,1.0223,60,120,444.67,0,11,19.76,35.67,2628,1041.51,1640,-1
1,1,2,1,2,2,77,0,6,1079.09,24,4777,2092.89,75,-1
2,3,4,1.93157,15,39,640,0,12,129.49,82.75,94,79.95,94,-1
1,1,1,0,3,1,312,0,6,46.95,45,4778,2088.49,2459,-1
2,4,5,2.19673,168,23,385.2,1,10,10.28,28.2,4779,2089.47,4969,1
2,4,5,2.19673,168,23,381.4,0,9,30.02,26.6,4780,2090.46,4971,-1
1,1,2,0.938315,29,2,168.5,0,6,2.06,23.5,4781,2091.32,2462,-1
1,1,1,0,62,0,0,0,0,0,0,4784,2094.2,2511,-1
1,1,1,0,4,5,540,0,4,0.01,18,96,81.78,61,-1
1,1,1,0,1,1,539,0,4,0.01,19,699,308.06,426,-1
1,2,2,0.242292,22,28,184.5,0,7,2.44,9,700,309.05,427,-1
1,3,8,2.539,232,18,167.5,0,1,1.51,0.38,4786,2095.45,2464,1
1,1,1,0,1,1,1696,0,18,6.05,438,4787,2096.4,187,-1
2,6,6,2.12581,12,0,119.83,0,6,44.39,14.5,109,94.48,104,-1
4,5,5,1.05044,40,51,780.6,0,22,7.02,192.2,4788,2095.2,2878,-1
1,2,2,0.811278,18,6,123,0,5,127.55,5.5,4789,2096.19,2513,-1
1,1,1,0,1,0,796,0,6,14.96,72,4790,2096.8,2465,-1
1,1,1,0,1,0,756,0,5,70.96,68,4791,2097.79,2466,-1
1,6,16,3.48373,465,19,115.81,1,12,216.4,7.63,4792,2098.28,2467,-1
1,2,2,0.491237,24,4,66.5,1,5,354.98,4,4793,2099.21,2514,-1
1,1,1,0,1,1,1741,0,16,5.48,422,702,310.37,90,-1
2,8,17,2.69813,207,38,476.29,0,16,40.9,35.35,97,82.42,98,-1
1,2,2,0.811278,8,0,45.5,0,1,339.76,1,2629,1036.9,1641,-1
1,1,1,0,1,1,264,1,7,0.74,25,4795,2099.05,2468,-1
2,9,48,5.43093,103,103,151.4,0,10,19.62,6.1,98,83.4,100,-1
1,1,1,0,3,3,146,0,6,9.3,15,100,85.37,65,-1
1,2,9,2.20381,126,48,115.33,0,6,113.49,5.78,704,311.95,429,1
1,1,1,0,0,1,91,0,2,0.87,4,104,89.19,69,-1
1,1,1,0,2,1,78,0,3,209.71,10,106,91.19,71,-1
1,1,1,0,6,0,515,0,6,107.12,35,2632,1038.33,588,-1
1,1,1,0,0,7,67,0,4,209.97,8,109,94.13,42,-1
2,3,3,1.49579,100,1,58.67,0,7,1.02,16.33,4801,2100.94,4987,1
1,1,1,0,3,1,76,0,4,946.24,9,707,314.47,432,-1
1,1,1,0,0,1,66,1,1,0,1,2635,1040.35,1646,-1
1,1,1,0,9,0,39,0,1,0.5,1,4802,2100.45,2519,-1
1,7,7,1.98274,90,66,273.57,0,11,121.99,21.43,110,95,43,1
1,1,1,0,1,1,427,0,7,0.03,49,111,95.99,44,-1
1,2,17,3.3449,2,62,180.35,0,12,43.29,10.88,2637,1042.17,1648,-1
1,4,5,1.84689,5,18,176.8,0,1,0.27,0.4,113,97.98,46,-1
1,4,33,4.50524,94,43,152.39,0,7,5.45,1.94,114,98.97,47,-1
1,1,1,0,7,0,1017,0,7,4.38,63,115,99.92,48,1
2,12,17,3.85182,23,5,279.06,0,17,76.03,21.71,110,94.57,106,-1
1,8,15,3.41366,26,24,126.13,0,6,308.96,4.2,111,95.56,34,-1
1,1,1,0,34,7,461,1,6,204.8,17,4804,2098.95,2470,-1
1,2,2,0.863121,24,4,68,1,4,211.72,7,4806,2100.85,2472,-1
2,6,8,2.32753,212,14,113.25,0,11,161.65,17.75,2638,1039.45,1845,-1
1,5,8,2.51999,193,7,426.75,0,13,50.47,33.75,4809,2098.3,2474,-1
1,10,33,3.64269,84,34,286.12,0,16,98.27,20.85,116,100.24,49,-1
1,13,18,3.43231,92,53,231.67,0,12,193.02,15.67,118,102.22,50,-1
4,6,6,2.07603,213,368,747.67,0,20,11.47,157.33,115,98.91,90,-1
1,1,2,0.603652,54,7,152.5,0,5,123.67,14.5,118,101.87,78,-1
1,2,5,2.09841,39,0,619.4,0,10,90.58,37.6,119,102.87,79,-1
1,3,5,1.59726,106,18,114.4,1,7,92.72,13.8,123,106.87,38,-1
1,2,3,1.19946,13,3,120,1,7,95.2,5.67,125,108.86,84,-1
1,1,1,0,5,8,149,0,3,0.04,5,127,110.86,8,-1
2,13,15,3.32408,55,52,230.53,0,8,165.82,8.13,132,115.85,131,-1
0,0,0,0,0,0,0,0,0,0,0,139,122.85,0,-1
1,3,3,1.58496,12,3,509,0,5,0.02,9.33,141,124.85,92,-1
1,3,6,2.36966,42,0,560.83,0,12,48.19,31.67,146,129.84,94,-1
2,5,6,2.28243,322,0,321.5,0,9,68.57,34,147,130.84,140,-1
2,2,4,1.93628,10,6,506.75,0,18,93.4,109,148,131.84,103,-1
1,2,2,1,8,0,473.5,0,11,142.95,47,149,132.84,46,-1
3,4,4,1.36923,97,23,498.75,0,9,0.02,38.5,153,136.84,161,-1
1,1,1,0,4,2,911,0,12,0,70,159,142.83,103,-1
0,0,0,0,0,0,0,0,0,0,0,164,147.83,0,-1
1,1,1,0,1,1,26,0,1,0,1,168,151.83,107,-1
1,1,2,0.721928,10,10,409,0,7,0,31.5,170,153.83,109,-1
2,3,3,0.975275,61,9,97.33,0,4,77.14,7.67,172,155.82,162,-1
1,1,1,0,27,12,357,0,7,9.2,26,174,157.82,113,-1
0,0,0,0,0,0,0,0,0,0,0,175,158.82,0,-1
2,3,4,1.45418,25,4,93,0,5,163.13,3,178,161.82,167,-1
1,2,5,1.9237,219,25,226.2,0,12,88.15,17,180,163.82,116,-1
0,0,0,0,0,0,0,0,0,0,0,181,164.8,0,-1
1,2,6,1.88657,158,15,89,0,8,149.01,13.67,185,168.8,55,-1
1,2,3,1.17153,80,1,272.67,0,7,0.05,21.33,187,170.8,118,-1
1,1,2,0.996792,5,40,708.5,0,5,34.33,40.5,190,173.79,120,-1
1,2,4,1.86637,117,0,388.75,0,7,20.38,29,191,174.79,121,-1
1,2,4,1.54879,8,8,418,0,7,0,29.25,192,175.79,122,-1
0,0,0,0,0,0,0,0,0,0,0,196,179.78,0,-1
1,1,1,0,1,1,372,0,8,0,28,198,181.77,126,-1
1,1,1,0,75,0,0,0,0,0,0,205,188.76,130,-1
1,1,1,0,11,1,240,0,8,27.67,54,208,191.76,131,-1
3,11,12,3.02127,28,26,338.67,0,10,136.89,13.33,209,192.75,198,-1
1,2,2,1,2,2,89.5,0,2,0.25,2.5,210,193.74,18,-1
1,1,1,0,1,3,235,0,6,1.18,37,4811,2096.79,2475,-1
1,4,8,2.56435,310,27,182.88,0,7,11.59,12,4815,2100.58,2479,1
1,1,1,0,2,1,1012,0,13,1.04,422,211,194.47,9,-1
2,2,2,0.99403,11,0,1009,0,18,0.77,268,4817,2102.45,2670,-1
1,3,4,1.8181,138,0,95.75,0,6,4.5,6.5,4818,2103.44,2482,-1
1,2,2,1,3,1,128.5,0,3,28.29,6.5,212,195.45,133,-1
1,1,1,0,4,5,540,0,4,0,18,217,200.42,137,-1
0,0,0,0,0,0,0,0,0,0,0,220,203.42,0,-1
1,3,7,2.56163,197,8,57,0,1,90.29,0.14,221,204.42,11,-1
1,4,4,1.92193,5,0,37,0,7,83.61,9,222,205.41,139,-1
0,0,0,0,0,0,0,0,0,0,0,224,207.41,0,-1
0,0,0,0,0,0,0,0,0,0,0,225,208.41,0,-1
2,2,2,0.970951,2,3,299,0,5,0.02,13,226,209.4,206,-1
0,0,0,0,0,0,0,0,0,0,0,120,103.51,0,-1
2,7,11,3.13074,310,34,83.09,0,10,14.2,7.09,4823,2102.97,5009,-1
1,1,1,0,1,1,1709,0,19,0.74,445,4826,2105.57,191,-1
1,1,1,0,4,3,49,0,1,146.12,1,4827,2106.35,2526,-1
1,1,1,0,1,1,663,0,11,76.08,141,4828,2107.3,90,-1
1,2,3,1.51643,24,8,308.33,0,9,112.9,46.67,4831,2110.25,2488,-1
1,1,1,0,1,1,31,0,1,0.27,1,714,318.13,438,-1
1,2,2,0.876716,20,7,129,0,9,193.03,42,4834,2111.36,2491,-1
1,2,5,2.11896,197,14,71.2,0,7,32.35,12.2,4837,2114.09,2528,1
0,0,0,0,0,0,0,0,0,0,0,4838,2114.81,0,-1
1,1,1,0,10,2,475,0,11,40.33,82,4845,2121.47,2532,1
1,5,8,2.43322,260,8,593.88,1,15,18.99,66.75,4852,2123.3,2500,1
1,5,8,2.43497,259,8,595.75,0,14,59.3,65.5,4853,2124.28,2501,1
1,2,2,0.242292,25,0,1022.5,0,9,87.94,57.5,4855,2126.22,2503,-1
1,2,2,0.242292,25,0,847,0,8,214.39,54,2642,1034.12,590,-1
1,1,1,0,26,0,108,0,2,92,3,115,73.77,81,-1
1,2,5,2.25163,6,6,89,0,4,159.05,1.4,2643,1033.41,591,-1
1,1,2,0.566509,12,3,374.5,1,10,75.73,65.5,2645,1035.4,1653,-1
1,1,1,0,65,0,0,0,0,0,0,4863,2127.62,2536,-1
1,3,5,2.21402,31,15,251.2,1,12,176.85,27,2651,1040.02,1659,-1
0,0,0,0,0,0,0,0,0,0,0,229,208.22,0,-1
1,3,4,1.78993,5,6,86,0,1,1.35,1.25,717,318.09,441,-1
1,1,1,0,1,1,296,0,13,9.85,215,443,143.02,15,-1
1,1,1,0,1,1,297,0,14,9.19,212,444,144.02,16,-1
1,2,2,0.650022,38,16,971.5,0,10,11.47,68,4866,2125,2512,-1
1,1,1,0,1,0,686,0,14,7.73,180,718,318.75,84,-1
1,1,1,0,115,0,0,0,0,0,0,2,1.85,2,-1
1,1,1,0,115,0,0,0,0,0,0,3,2.85,3,-1
1,1,2,0.650022,8,4,225,1,3,134.13,3.5,4870,2122.92,2540,-1
1,1,2,0.650022,8,4,226,1,3,242.04,3,4872,2124.91,2542,-1
1,1,1,0,9,1,157,1,3,0.01,7,4873,2125.9,2543,-1
1,1,1,0,9,1,157,0,3,0.01,7,4874,2126.89,2544,-1
0,0,0,0,0,0,0,0,0,0,0,2652,1035.68,0,-1
2,2,2,1,2,2,198,0,14,8.88,112.5,13,11.32,10,-1
2,2,2,0.286397,16,24,1185,0,19,9.11,274,14,12.32,21,-1
1,1,1,0,1,1,1710,0,19,0.14,451,4883,2129.55,196,-1
1,1,2,1,12,4,726.5,0,5,13.71,42.5,236,212.57,143,-1
1,1,1,0,1,1,1690,0,18,0,433,238,214.57,13,-1
2,2,2,1,6,6,1361.5,0,20,0.9,402.5,241,217.57,25,-1
2,2,2,1,6,6,1351.5,0,19,0.01,393,242,218.57,27,-1
3,10,12,2.36933,75,63,314.42,0,12,137.15,13.42,243,218.96,218,1
1,2,4,1.56499,145,6,46.75,1,5,114.83,3.25,4888,2128.61,2517,-1
1,1,1,0,1,1,1716,0,19,1.75,453,4889,2129.25,197,-1
1,1,1,0,1,1,1696,0,18,1.75,435,4890,2130.24,198,-1
1,3,5,1.91572,46,99,253.2,0,7,5.66,17.6,123,103.28,54,-1
1,2,3,0.871096,20,7,262.67,0,7,0.09,26.67,125,105.26,56,-1
1,12,15,3.48791,36,26,258.73,0,12,61.48,19.07,244,219.53,146,-1
1,3,5,2.19635,13,10,188.8,0,7,116.21,16.4,246,221.5,71,1
1,3,38,4.9324,3245,705,56.87,0,3,22.18,0.97,117,74.53,83,1
1,1,1,0,2,0,121,0,2,273.85,3,4891,2128.85,2551,-1
1,1,3,1.5,1,7,47.33,0,1,318,1.33,128,108.01,74,-1
3,8,11,2.68077,175,34,839.36,0,16,124.58,66.55,5,4.78,6,1
1,1,1,0,2,2,1696,0,18,2.76,436,2654,1029.81,143,-1
1,6,6,2.48987,74,3,300.33,1,11,85.42,21.67,2657,1031.45,1662,-1
0,0,0,0,0,0,0,0,0,0,0,4893,2121.76,0,-1
1,1,1,0,3,1,311,0,5,114.71,44,4894,2122.75,2518,-1
1,1,6,1.94767,73,45,109.17,0,5,175.38,3.83,4896,2124.24,2554,1
1,2,3,1.02322,146,0,67,0,4,6.56,5,4898,2126.13,2556,-1
1,2,3,1.02322,146,0,70.33,0,1,77.91,3.33,4899,2127.12,2557,-1
3,3,3,1.33827,10,5,674.67,0,16,82.95,155.33,120,76.99,108,-1
1,1,1,0,0,5,1679,0,15,0.39,362,122,78.93,12,-1
1,1,1,0,0,1,298,0,3,10.21,6,4900,2121.98,2558,-1
1,2,2,0.273769,83,2,123.5,0,4,44.72,13.5,250,222,150,-1
0,0,0,0,0,0,0,0,0,0,0,252,224,0,-1
1,1,1,0,2,1,223,1,5,42.94,24,15,13.03,3,-1
1,1,1,0,2,1,223,1,6,22.34,24,16,14.03,4,-1
1,1,2,0.988699,15,1,340.5,0,5,55.51,11,2660,1030.14,1664,-1
1,2,4,0.76232,202,14,226,0,11,3.94,43.75,133,111.38,61,-1
1,2,2,0.946726,47,90,78,0,5,290.16,8.5,266,236.33,157,-1
1,3,3,1.52806,172,9,294,0,8,5.36,32,4901,2111.47,2519,1
1,7,20,3.97803,255,80,215.9,0,12,89.56,9.45,270,239.48,159,-1
1,1,4,1.99885,81,5,111.5,0,1,10.83,0.25,125,80.95,87,-1
1,1,1,0,11,1,157,0,6,0.59,14,279,247.76,167,-1
1,2,2,0.989409,153,4,628,0,5,143.4,24.5,284,252.68,79,-1
0,0,0,0,0,0,0,0,0,0,0,287,254.94,0,-1
0,0,0,0,0,0,0,0,0,0,0,289,256.93,0,-1
1,1,1,0,2,1,224,0,6,7.08,25,4909,2107.7,2562,-1
1,2,4,1.83927,29,4,304.25,1,12,20.92,34.25,2669,1029.08,1669,-1
1,3,3,1.39958,8,7,89,1,10,70.05,15.33,2671,1030.72,1670,-1
1,4,6,2.21735,31,5,216.5,1,12,64.85,21,2672,1031.6,1671,-1
